Completed 4225 games, 5391 rewards, 1211434 frames, score 0, max score 5
Completed 4226 games, 5392 rewards, 1211642 frames, score 0, max score 5
Completed 4227 games, 5393 rewards, 1211850 frames, score 0, max score 5
Completed 4228 games, 5395 rewards, 1212313 frames, score 1, max score 5
Completed 4229 games, 5396 rewards, 1212521 frames, score 0, max score 5
Completed 4230 games, 5397 rewards, 1212775 frames, score 0, max score 5
Completed 4231 games, 5399 rewards, 1213694 frames, score 1, max score 5
Completed 4232 games, 5401 rewards, 1214035 frames, score 1, max score 5
Completed 4233 games, 5402 rewards, 1214289 frames, score 0, max score 5
Completed 4234 games, 5403 rewards, 1214497 frames, score 0, max score 5
Completed 4235 games, 5405 rewards, 1215048 frames, score 1, max score 5
Completed 4236 games, 5406 rewards, 1215229 frames, score 0, max score 5
Completed 4237 games, 5407 rewards, 1215483 frames, score 0, max score 5
Completed 4238 games, 5408 rewards, 1215664 frames, score 0, max score 5
Completed 4239 games, 5409 rewards, 1215872 frames, score 0, max score 5
Completed 4240 games, 5412 rewards, 1216482 frames, score 2, max score 5
Completed 4241 games, 5413 rewards, 1216663 frames, score 0, max score 5
Completed 4242 games, 5414 rewards, 1216871 frames, score 0, max score 5
Completed 4243 games, 5415 rewards, 1217125 frames, score 0, max score 5
Completed 4244 games, 5418 rewards, 1217669 frames, score 2, max score 5
Completed 4245 games, 5419 rewards, 1217877 frames, score 0, max score 5
Completed 4246 games, 5420 rewards, 1218085 frames, score 0, max score 5
Completed 4247 games, 5421 rewards, 1218293 frames, score 0, max score 5
Completed 4248 games, 5422 rewards, 1218501 frames, score 0, max score 5
Completed 4249 games, 5423 rewards, 1218709 frames, score 0, max score 5
Completed 4250 games, 5424 rewards, 1218917 frames, score 0, max score 5
Completed 4251 games, 5425 rewards, 1219125 frames, score 0, max score 5
Completed 4252 games, 5427 rewards, 1219523 frames, score 1, max score 5
Completed 4253 games, 5428 rewards, 1219704 frames, score 0, max score 5
Completed 4254 games, 5431 rewards, 1220243 frames, score 2, max score 5
Completed 4255 games, 5432 rewards, 1220451 frames, score 0, max score 5
Completed 4256 games, 5433 rewards, 1220632 frames, score 0, max score 5
Completed 4257 games, 5434 rewards, 1220840 frames, score 0, max score 5
Completed 4258 games, 5435 rewards, 1221094 frames, score 0, max score 5
Completed 4259 games, 5436 rewards, 1221275 frames, score 0, max score 5
Completed 4260 games, 5437 rewards, 1221456 frames, score 0, max score 5
Completed 4261 games, 5438 rewards, 1221664 frames, score 0, max score 5
Completed 4262 games, 5439 rewards, 1221845 frames, score 0, max score 5
Completed 4263 games, 5441 rewards, 1222316 frames, score 1, max score 5
Completed 4264 games, 5444 rewards, 1223292 frames, score 2, max score 5
Completed 4265 games, 5445 rewards, 1223546 frames, score 0, max score 5
Completed 4266 games, 5446 rewards, 1223800 frames, score 0, max score 5
Completed 4267 games, 5447 rewards, 1223981 frames, score 0, max score 5
Completed 4268 games, 5448 rewards, 1224189 frames, score 0, max score 5
Completed 4269 games, 5449 rewards, 1224397 frames, score 0, max score 5
Completed 4270 games, 5451 rewards, 1224802 frames, score 1, max score 5
Completed 4271 games, 5454 rewards, 1225334 frames, score 2, max score 5
Completed 4272 games, 5455 rewards, 1225515 frames, score 0, max score 5
Completed 4273 games, 5456 rewards, 1225696 frames, score 0, max score 5
Completed 4274 games, 5458 rewards, 1226037 frames, score 1, max score 5
Completed 4275 games, 5459 rewards, 1226245 frames, score 0, max score 5
Completed 4276 games, 5460 rewards, 1226453 frames, score 0, max score 5
Completed 4277 games, 5461 rewards, 1226707 frames, score 0, max score 5
Completed 4278 games, 5462 rewards, 1226961 frames, score 0, max score 5
Completed 4279 games, 5463 rewards, 1227169 frames, score 0, max score 5
Completed 4280 games, 5464 rewards, 1227350 frames, score 0, max score 5
Completed 4281 games, 5465 rewards, 1227531 frames, score 0, max score 5
Completed 4282 games, 5466 rewards, 1227785 frames, score 0, max score 5
Completed 4283 games, 5468 rewards, 1228519 frames, score 1, max score 5
Completed 4284 games, 5470 rewards, 1229181 frames, score 1, max score 5
Completed 4285 games, 5471 rewards, 1229362 frames, score 0, max score 5
Completed 4286 games, 5472 rewards, 1229616 frames, score 0, max score 5
Completed 4287 games, 5474 rewards, 1230021 frames, score 1, max score 5
Completed 4288 games, 5475 rewards, 1230275 frames, score 0, max score 5
Completed 4289 games, 5476 rewards, 1230456 frames, score 0, max score 5
Completed 4290 games, 5478 rewards, 1230919 frames, score 1, max score 5
Completed 4291 games, 5480 rewards, 1231379 frames, score 1, max score 5
Completed 4292 games, 5481 rewards, 1231633 frames, score 0, max score 5
Completed 4293 games, 5482 rewards, 1231814 frames, score 0, max score 5
Completed 4294 games, 5483 rewards, 1231995 frames, score 0, max score 5
Completed 4295 games, 5485 rewards, 1232347 frames, score 1, max score 5
Completed 4296 games, 5487 rewards, 1232810 frames, score 1, max score 5
Completed 4297 games, 5489 rewards, 1233247 frames, score 1, max score 5
Completed 4298 games, 5490 rewards, 1233501 frames, score 0, max score 5
Completed 4299 games, 5491 rewards, 1233709 frames, score 0, max score 5
Completed 4300 games, 5492 rewards, 1233917 frames, score 0, max score 5
Completed 4301 games, 5494 rewards, 1234315 frames, score 1, max score 5
Completed 4302 games, 5495 rewards, 1234569 frames, score 0, max score 5
Completed 4303 games, 5496 rewards, 1234777 frames, score 0, max score 5
Completed 4304 games, 5497 rewards, 1234985 frames, score 0, max score 5
Completed 4305 games, 5498 rewards, 1235193 frames, score 0, max score 5
Completed 4306 games, 5499 rewards, 1235447 frames, score 0, max score 5
Completed 4307 games, 5500 rewards, 1235701 frames, score 0, max score 5
Completed 4308 games, 5501 rewards, 1235909 frames, score 0, max score 5
Completed 4309 games, 5502 rewards, 1236117 frames, score 0, max score 5
Completed 4310 games, 5503 rewards, 1236371 frames, score 0, max score 5
Completed 4311 games, 5504 rewards, 1236552 frames, score 0, max score 5
Completed 4312 games, 5506 rewards, 1237128 frames, score 1, max score 5
Completed 4313 games, 5507 rewards, 1237382 frames, score 0, max score 5
Completed 4314 games, 5508 rewards, 1237636 frames, score 0, max score 5
Completed 4315 games, 5509 rewards, 1237844 frames, score 0, max score 5
Completed 4316 games, 5510 rewards, 1238052 frames, score 0, max score 5
Completed 4317 games, 5511 rewards, 1238233 frames, score 0, max score 5
Completed 4318 games, 5512 rewards, 1238441 frames, score 0, max score 5
Completed 4319 games, 5513 rewards, 1238622 frames, score 0, max score 5
Completed 4320 games, 5514 rewards, 1238830 frames, score 0, max score 5
Completed 4321 games, 5515 rewards, 1239011 frames, score 0, max score 5
Completed 4322 games, 5516 rewards, 1239192 frames, score 0, max score 5
Completed 4323 games, 5517 rewards, 1239400 frames, score 0, max score 5
Completed 4324 games, 5518 rewards, 1239608 frames, score 0, max score 5
Completed 4325 games, 5519 rewards, 1239789 frames, score 0, max score 5
Completed 4326 games, 5523 rewards, 1240497 frames, score 3, max score 5
Completed 4327 games, 5524 rewards, 1240705 frames, score 0, max score 5
Completed 4328 games, 5525 rewards, 1240913 frames, score 0, max score 5
Completed 4329 games, 5526 rewards, 1241094 frames, score 0, max score 5
Completed 4330 games, 5527 rewards, 1241302 frames, score 0, max score 5
Completed 4331 games, 5528 rewards, 1241556 frames, score 0, max score 5
Completed 4332 games, 5529 rewards, 1241764 frames, score 0, max score 5
Completed 4333 games, 5532 rewards, 1242278 frames, score 2, max score 5
Completed 4334 games, 5534 rewards, 1242880 frames, score 1, max score 5
Completed 4335 games, 5536 rewards, 1243431 frames, score 1, max score 5
Completed 4336 games, 5538 rewards, 1243891 frames, score 1, max score 5
Completed 4337 games, 5539 rewards, 1244099 frames, score 0, max score 5
Completed 4338 games, 5541 rewards, 1244504 frames, score 1, max score 5
Completed 4339 games, 5542 rewards, 1244758 frames, score 0, max score 5
Completed 4340 games, 5543 rewards, 1245012 frames, score 0, max score 5
Completed 4341 games, 5544 rewards, 1245220 frames, score 0, max score 5
Completed 4342 games, 5545 rewards, 1245401 frames, score 0, max score 5
Completed 4343 games, 5546 rewards, 1245609 frames, score 0, max score 5
Completed 4344 games, 5547 rewards, 1245790 frames, score 0, max score 5
Completed 4345 games, 5548 rewards, 1245971 frames, score 0, max score 5
Completed 4346 games, 5552 rewards, 1246965 frames, score 3, max score 5
Completed 4347 games, 5554 rewards, 1247379 frames, score 1, max score 5
Completed 4348 games, 5555 rewards, 1247560 frames, score 0, max score 5
Completed 4349 games, 5556 rewards, 1247814 frames, score 0, max score 5
Completed 4350 games, 5557 rewards, 1248022 frames, score 0, max score 5
Completed 4351 games, 5559 rewards, 1248485 frames, score 1, max score 5
Completed 4352 games, 5561 rewards, 1248872 frames, score 1, max score 5
Completed 4353 games, 5562 rewards, 1249126 frames, score 0, max score 5
Completed 4354 games, 5563 rewards, 1249334 frames, score 0, max score 5
Completed 4355 games, 5566 rewards, 1249922 frames, score 2, max score 5
Completed 4356 games, 5567 rewards, 1250103 frames, score 0, max score 5
Completed 4357 games, 5568 rewards, 1250357 frames, score 0, max score 5
Completed 4358 games, 5569 rewards, 1250565 frames, score 0, max score 5
Completed 4359 games, 5571 rewards, 1251155 frames, score 1, max score 5
Completed 4360 games, 5572 rewards, 1251336 frames, score 0, max score 5
Completed 4361 games, 5573 rewards, 1251544 frames, score 0, max score 5
Completed 4362 games, 5574 rewards, 1251725 frames, score 0, max score 5
Completed 4363 games, 5575 rewards, 1251979 frames, score 0, max score 5
Completed 4364 games, 5576 rewards, 1252160 frames, score 0, max score 5
Completed 4365 games, 5577 rewards, 1252368 frames, score 0, max score 5
Completed 4366 games, 5578 rewards, 1252576 frames, score 0, max score 5
Completed 4367 games, 5579 rewards, 1252830 frames, score 0, max score 5
Completed 4368 games, 5581 rewards, 1253213 frames, score 1, max score 5
Completed 4369 games, 5582 rewards, 1253394 frames, score 0, max score 5
Completed 4370 games, 5583 rewards, 1253575 frames, score 0, max score 5
Completed 4371 games, 5584 rewards, 1253783 frames, score 0, max score 5
Completed 4372 games, 5585 rewards, 1253991 frames, score 0, max score 5
Completed 4373 games, 5586 rewards, 1254199 frames, score 0, max score 5
Completed 4374 games, 5587 rewards, 1254453 frames, score 0, max score 5
Completed 4375 games, 5588 rewards, 1254634 frames, score 0, max score 5
Completed 4376 games, 5590 rewards, 1255107 frames, score 1, max score 5
Completed 4377 games, 5591 rewards, 1255361 frames, score 0, max score 5
Completed 4378 games, 5592 rewards, 1255615 frames, score 0, max score 5
Completed 4379 games, 5593 rewards, 1255823 frames, score 0, max score 5
Completed 4380 games, 5597 rewards, 1256457 frames, score 3, max score 5
Completed 4381 games, 5598 rewards, 1256711 frames, score 0, max score 5
Completed 4382 games, 5599 rewards, 1256892 frames, score 0, max score 5
Completed 4383 games, 5600 rewards, 1257100 frames, score 0, max score 5
Completed 4384 games, 5601 rewards, 1257354 frames, score 0, max score 5
Completed 4385 games, 5602 rewards, 1257608 frames, score 0, max score 5
Completed 4386 games, 5603 rewards, 1257862 frames, score 0, max score 5
Completed 4387 games, 5606 rewards, 1258515 frames, score 2, max score 5
Completed 4388 games, 5608 rewards, 1258867 frames, score 1, max score 5
Completed 4389 games, 5609 rewards, 1259075 frames, score 0, max score 5
Completed 4390 games, 5610 rewards, 1259329 frames, score 0, max score 5
Completed 4391 games, 5611 rewards, 1259510 frames, score 0, max score 5
Completed 4392 games, 5612 rewards, 1259718 frames, score 0, max score 5
Completed 4393 games, 5613 rewards, 1259926 frames, score 0, max score 5
Completed 4394 games, 5615 rewards, 1260588 frames, score 1, max score 5
Completed 4395 games, 5616 rewards, 1260796 frames, score 0, max score 5
Completed 4396 games, 5618 rewards, 1261293 frames, score 1, max score 5
Completed 4397 games, 5619 rewards, 1261501 frames, score 0, max score 5
Completed 4398 games, 5620 rewards, 1261755 frames, score 0, max score 5
Completed 4399 games, 5621 rewards, 1261936 frames, score 0, max score 5
Completed 4400 games, 5623 rewards, 1262670 frames, score 1, max score 5
Completed 4401 games, 5624 rewards, 1262878 frames, score 0, max score 5
Completed 4402 games, 5625 rewards, 1263132 frames, score 0, max score 5
Completed 4403 games, 5626 rewards, 1263313 frames, score 0, max score 5
Completed 4404 games, 5627 rewards, 1263494 frames, score 0, max score 5
Completed 4405 games, 5628 rewards, 1263675 frames, score 0, max score 5
Completed 4406 games, 5629 rewards, 1263883 frames, score 0, max score 5
Completed 4407 games, 5631 rewards, 1264251 frames, score 1, max score 5
Completed 4408 games, 5632 rewards, 1264432 frames, score 0, max score 5
Completed 4409 games, 5633 rewards, 1264686 frames, score 0, max score 5
Completed 4410 games, 5635 rewards, 1265027 frames, score 1, max score 5
Completed 4411 games, 5636 rewards, 1265281 frames, score 0, max score 5
Completed 4412 games, 5637 rewards, 1265535 frames, score 0, max score 5
Completed 4413 games, 5638 rewards, 1265789 frames, score 0, max score 5
Completed 4414 games, 5639 rewards, 1266043 frames, score 0, max score 5
Completed 4415 games, 5640 rewards, 1266224 frames, score 0, max score 5
Completed 4416 games, 5641 rewards, 1266432 frames, score 0, max score 5
Completed 4417 games, 5642 rewards, 1266640 frames, score 0, max score 5
Completed 4418 games, 5643 rewards, 1266848 frames, score 0, max score 5
Completed 4419 games, 5644 rewards, 1267029 frames, score 0, max score 5
Completed 4420 games, 5646 rewards, 1267541 frames, score 1, max score 5
Completed 4421 games, 5648 rewards, 1268001 frames, score 1, max score 5
Completed 4422 games, 5649 rewards, 1268182 frames, score 0, max score 5
Completed 4423 games, 5651 rewards, 1268916 frames, score 1, max score 5
Completed 4424 games, 5653 rewards, 1269344 frames, score 1, max score 5
Completed 4425 games, 5656 rewards, 1270051 frames, score 2, max score 5
Completed 4426 games, 5657 rewards, 1270305 frames, score 0, max score 5
Completed 4427 games, 5658 rewards, 1270559 frames, score 0, max score 5
Completed 4428 games, 5660 rewards, 1270996 frames, score 1, max score 5
Completed 4429 games, 5661 rewards, 1271177 frames, score 0, max score 5
Completed 4430 games, 5662 rewards, 1271385 frames, score 0, max score 5
Completed 4431 games, 5663 rewards, 1271566 frames, score 0, max score 5
Completed 4432 games, 5664 rewards, 1271820 frames, score 0, max score 5
Completed 4433 games, 5666 rewards, 1272280 frames, score 1, max score 5
Completed 4434 games, 5669 rewards, 1273338 frames, score 2, max score 5
Completed 4435 games, 5670 rewards, 1273546 frames, score 0, max score 5
Completed 4436 games, 5672 rewards, 1273952 frames, score 1, max score 5
Completed 4437 games, 5673 rewards, 1274160 frames, score 0, max score 5
Completed 4438 games, 5674 rewards, 1274414 frames, score 0, max score 5
Completed 4439 games, 5675 rewards, 1274595 frames, score 0, max score 5
Completed 4440 games, 5676 rewards, 1274849 frames, score 0, max score 5
Completed 4441 games, 5678 rewards, 1275255 frames, score 1, max score 5
Completed 4442 games, 5679 rewards, 1275463 frames, score 0, max score 5
Completed 4443 games, 5682 rewards, 1277211 frames, score 2, max score 5
Completed 4444 games, 5683 rewards, 1277465 frames, score 0, max score 5
Completed 4445 games, 5684 rewards, 1277646 frames, score 0, max score 5
Completed 4446 games, 5686 rewards, 1277998 frames, score 1, max score 5
Completed 4447 games, 5687 rewards, 1278252 frames, score 0, max score 5
Completed 4448 games, 5689 rewards, 1278689 frames, score 1, max score 5
Completed 4449 games, 5691 rewards, 1279197 frames, score 1, max score 5
Completed 4450 games, 5693 rewards, 1279565 frames, score 1, max score 5
Completed 4451 games, 5694 rewards, 1279746 frames, score 0, max score 5
Completed 4452 games, 5695 rewards, 1279954 frames, score 0, max score 5
Completed 4453 games, 5697 rewards, 1280505 frames, score 1, max score 5
Completed 4454 games, 5698 rewards, 1280759 frames, score 0, max score 5
Completed 4455 games, 5699 rewards, 1281013 frames, score 0, max score 5
Completed 4456 games, 5700 rewards, 1281221 frames, score 0, max score 5
Completed 4457 games, 5702 rewards, 1281883 frames, score 1, max score 5
Completed 4458 games, 5703 rewards, 1282137 frames, score 0, max score 5
Completed 4459 games, 5704 rewards, 1282345 frames, score 0, max score 5
Completed 4460 games, 5706 rewards, 1282833 frames, score 1, max score 5
Completed 4461 games, 5707 rewards, 1283014 frames, score 0, max score 5
Completed 4462 games, 5708 rewards, 1283268 frames, score 0, max score 5
Completed 4463 games, 5709 rewards, 1283449 frames, score 0, max score 5
Completed 4464 games, 5710 rewards, 1283630 frames, score 0, max score 5
Completed 4465 games, 5711 rewards, 1283884 frames, score 0, max score 5
Completed 4466 games, 5712 rewards, 1284138 frames, score 0, max score 5
Completed 4467 games, 5714 rewards, 1284544 frames, score 1, max score 5
Completed 4468 games, 5716 rewards, 1284978 frames, score 1, max score 5
Completed 4469 games, 5717 rewards, 1285186 frames, score 0, max score 5
Completed 4470 games, 5719 rewards, 1285584 frames, score 1, max score 5
Completed 4471 games, 5721 rewards, 1285936 frames, score 1, max score 5
Completed 4472 games, 5723 rewards, 1286448 frames, score 1, max score 5
Completed 4473 games, 5724 rewards, 1286702 frames, score 0, max score 5
Completed 4474 games, 5725 rewards, 1286883 frames, score 0, max score 5
Completed 4475 games, 5726 rewards, 1287064 frames, score 0, max score 5
Completed 4476 games, 5727 rewards, 1287272 frames, score 0, max score 5
Completed 4477 games, 5728 rewards, 1287480 frames, score 0, max score 5
Completed 4478 games, 5729 rewards, 1287734 frames, score 0, max score 5
Completed 4479 games, 5730 rewards, 1287915 frames, score 0, max score 5
Completed 4480 games, 5732 rewards, 1288517 frames, score 1, max score 5
Completed 4481 games, 5733 rewards, 1288771 frames, score 0, max score 5
Completed 4482 games, 5735 rewards, 1289268 frames, score 1, max score 5
Completed 4483 games, 5737 rewards, 1289705 frames, score 1, max score 5
Completed 4484 games, 5738 rewards, 1289959 frames, score 0, max score 5
Completed 4485 games, 5739 rewards, 1290140 frames, score 0, max score 5
Completed 4486 games, 5740 rewards, 1290321 frames, score 0, max score 5
Completed 4487 games, 5741 rewards, 1290529 frames, score 0, max score 5
Completed 4488 games, 5742 rewards, 1290783 frames, score 0, max score 5
Completed 4489 games, 5743 rewards, 1291037 frames, score 0, max score 5
Completed 4490 games, 5744 rewards, 1291291 frames, score 0, max score 5
Completed 4491 games, 5745 rewards, 1291545 frames, score 0, max score 5
Completed 4492 games, 5746 rewards, 1291726 frames, score 0, max score 5
Completed 4493 games, 5747 rewards, 1291934 frames, score 0, max score 5
Completed 4494 games, 5748 rewards, 1292188 frames, score 0, max score 5
Completed 4495 games, 5750 rewards, 1292559 frames, score 1, max score 5
Completed 4496 games, 5751 rewards, 1292767 frames, score 0, max score 5
Completed 4497 games, 5753 rewards, 1293429 frames, score 1, max score 5
Completed 4498 games, 5754 rewards, 1293637 frames, score 0, max score 5
Completed 4499 games, 5755 rewards, 1293818 frames, score 0, max score 5
Completed 4500 games, 5756 rewards, 1294072 frames, score 0, max score 5
Completed 4501 games, 5757 rewards, 1294280 frames, score 0, max score 5
Completed 4502 games, 5758 rewards, 1294534 frames, score 0, max score 5
Completed 4503 games, 5759 rewards, 1294715 frames, score 0, max score 5
Completed 4504 games, 5760 rewards, 1294896 frames, score 0, max score 5
Completed 4505 games, 5763 rewards, 1295402 frames, score 2, max score 5
Completed 4506 games, 5764 rewards, 1295656 frames, score 0, max score 5
Completed 4507 games, 5767 rewards, 1296200 frames, score 2, max score 5
Completed 4508 games, 5768 rewards, 1296408 frames, score 0, max score 5
Completed 4509 games, 5770 rewards, 1296791 frames, score 1, max score 5
Completed 4510 games, 5771 rewards, 1296999 frames, score 0, max score 5
Completed 4511 games, 5772 rewards, 1297253 frames, score 0, max score 5
Completed 4512 games, 5773 rewards, 1297507 frames, score 0, max score 5
Completed 4513 games, 5774 rewards, 1297715 frames, score 0, max score 5
Completed 4514 games, 5775 rewards, 1297923 frames, score 0, max score 5
Completed 4515 games, 5776 rewards, 1298177 frames, score 0, max score 5
Completed 4516 games, 5779 rewards, 1298712 frames, score 2, max score 5
Completed 4517 games, 5781 rewards, 1299175 frames, score 1, max score 5
Completed 4518 games, 5782 rewards, 1299429 frames, score 0, max score 5
Completed 4519 games, 5784 rewards, 1299835 frames, score 1, max score 5
Completed 4520 games, 5785 rewards, 1300089 frames, score 0, max score 5
Completed 4521 games, 5786 rewards, 1300297 frames, score 0, max score 5
Completed 4522 games, 5787 rewards, 1300478 frames, score 0, max score 5
Completed 4523 games, 5789 rewards, 1300845 frames, score 1, max score 5
Completed 4524 games, 5790 rewards, 1301099 frames, score 0, max score 5
Completed 4525 games, 5793 rewards, 1301739 frames, score 2, max score 5
Completed 4526 games, 5794 rewards, 1301993 frames, score 0, max score 5
Completed 4527 games, 5795 rewards, 1302247 frames, score 0, max score 5
Completed 4528 games, 5797 rewards, 1302735 frames, score 1, max score 5
Completed 4529 games, 5798 rewards, 1302943 frames, score 0, max score 5
Completed 4530 games, 5799 rewards, 1303151 frames, score 0, max score 5
Completed 4531 games, 5800 rewards, 1303359 frames, score 0, max score 5
Completed 4532 games, 5801 rewards, 1303613 frames, score 0, max score 5
Completed 4533 games, 5802 rewards, 1303794 frames, score 0, max score 5
Completed 4534 games, 5803 rewards, 1304048 frames, score 0, max score 5
Completed 4535 games, 5804 rewards, 1304229 frames, score 0, max score 5
Completed 4536 games, 5805 rewards, 1304410 frames, score 0, max score 5
Completed 4537 games, 5808 rewards, 1305003 frames, score 2, max score 5
Completed 4538 games, 5812 rewards, 1305726 frames, score 3, max score 5
Completed 4539 games, 5813 rewards, 1305934 frames, score 0, max score 5
Completed 4540 games, 5814 rewards, 1306142 frames, score 0, max score 5
Completed 4541 games, 5815 rewards, 1306396 frames, score 0, max score 5
Completed 4542 games, 5816 rewards, 1306577 frames, score 0, max score 5
Completed 4543 games, 5817 rewards, 1306831 frames, score 0, max score 5
Completed 4544 games, 5818 rewards, 1307039 frames, score 0, max score 5
Completed 4545 games, 5819 rewards, 1307247 frames, score 0, max score 5
Completed 4546 games, 5820 rewards, 1307501 frames, score 0, max score 5
Completed 4547 games, 5823 rewards, 1308007 frames, score 2, max score 5
Completed 4548 games, 5824 rewards, 1308215 frames, score 0, max score 5
Completed 4549 games, 5825 rewards, 1308423 frames, score 0, max score 5
Completed 4550 games, 5826 rewards, 1308677 frames, score 0, max score 5
Completed 4551 games, 5828 rewards, 1309279 frames, score 1, max score 5
Completed 4552 games, 5829 rewards, 1309487 frames, score 0, max score 5
Completed 4553 games, 5830 rewards, 1309668 frames, score 0, max score 5
Completed 4554 games, 5831 rewards, 1309876 frames, score 0, max score 5
Completed 4555 games, 5833 rewards, 1310304 frames, score 1, max score 5
Completed 4556 games, 5834 rewards, 1310558 frames, score 0, max score 5
Completed 4557 games, 5836 rewards, 1310899 frames, score 1, max score 5
Completed 4558 games, 5840 rewards, 1311702 frames, score 3, max score 5
Completed 4559 games, 5841 rewards, 1311956 frames, score 0, max score 5
Completed 4560 games, 5843 rewards, 1312453 frames, score 1, max score 5
Completed 4561 games, 5844 rewards, 1312707 frames, score 0, max score 5
Completed 4562 games, 5845 rewards, 1312915 frames, score 0, max score 5
Completed 4563 games, 5847 rewards, 1313449 frames, score 1, max score 5
Completed 4564 games, 5848 rewards, 1313630 frames, score 0, max score 5
Completed 4565 games, 5849 rewards, 1313811 frames, score 0, max score 5
Completed 4566 games, 5850 rewards, 1313992 frames, score 0, max score 5
Completed 4567 games, 5851 rewards, 1314246 frames, score 0, max score 5
Completed 4568 games, 5853 rewards, 1314848 frames, score 1, max score 5
Completed 4569 games, 5854 rewards, 1315102 frames, score 0, max score 5
Completed 4570 games, 5855 rewards, 1315356 frames, score 0, max score 5
Completed 4571 games, 5856 rewards, 1315537 frames, score 0, max score 5
Completed 4572 games, 5857 rewards, 1315791 frames, score 0, max score 5
Completed 4573 games, 5858 rewards, 1315972 frames, score 0, max score 5
Completed 4574 games, 5859 rewards, 1316226 frames, score 0, max score 5
Completed 4575 games, 5861 rewards, 1316654 frames, score 1, max score 5
Completed 4576 games, 5863 rewards, 1317091 frames, score 1, max score 5
Completed 4577 games, 5864 rewards, 1317272 frames, score 0, max score 5
Completed 4578 games, 5865 rewards, 1317453 frames, score 0, max score 5
Completed 4579 games, 5866 rewards, 1317661 frames, score 0, max score 5
Completed 4580 games, 5867 rewards, 1317842 frames, score 0, max score 5
Completed 4581 games, 5868 rewards, 1318050 frames, score 0, max score 5
Completed 4582 games, 5869 rewards, 1318304 frames, score 0, max score 5
Completed 4583 games, 5872 rewards, 1318984 frames, score 2, max score 5
Completed 4584 games, 5873 rewards, 1319192 frames, score 0, max score 5
Completed 4585 games, 5874 rewards, 1319446 frames, score 0, max score 5
Completed 4586 games, 5875 rewards, 1319700 frames, score 0, max score 5
Completed 4587 games, 5877 rewards, 1320362 frames, score 1, max score 5
Completed 4588 games, 5879 rewards, 1320790 frames, score 1, max score 5
Completed 4589 games, 5880 rewards, 1321044 frames, score 0, max score 5
Completed 4590 games, 5883 rewards, 1321770 frames, score 2, max score 5
Completed 4591 games, 5884 rewards, 1321978 frames, score 0, max score 5
Completed 4592 games, 5885 rewards, 1322232 frames, score 0, max score 5
Completed 4593 games, 5886 rewards, 1322413 frames, score 0, max score 5
Completed 4594 games, 5887 rewards, 1322594 frames, score 0, max score 5
Completed 4595 games, 5888 rewards, 1322775 frames, score 0, max score 5
Completed 4596 games, 5889 rewards, 1323029 frames, score 0, max score 5
Completed 4597 games, 5890 rewards, 1323210 frames, score 0, max score 5
Completed 4598 games, 5891 rewards, 1323418 frames, score 0, max score 5
Completed 4599 games, 5892 rewards, 1323626 frames, score 0, max score 5
Completed 4600 games, 5894 rewards, 1324036 frames, score 1, max score 5
Completed 4601 games, 5896 rewards, 1324488 frames, score 1, max score 5
Completed 4602 games, 5898 rewards, 1324902 frames, score 1, max score 5
Completed 4603 games, 5899 rewards, 1325156 frames, score 0, max score 5
Completed 4604 games, 5901 rewards, 1325668 frames, score 1, max score 5
Completed 4605 games, 5902 rewards, 1325922 frames, score 0, max score 5
Completed 4606 games, 5904 rewards, 1326419 frames, score 1, max score 5
Completed 4607 games, 5906 rewards, 1327338 frames, score 1, max score 5
Completed 4608 games, 5907 rewards, 1327546 frames, score 0, max score 5
Completed 4609 games, 5908 rewards, 1327800 frames, score 0, max score 5
Completed 4610 games, 5909 rewards, 1328054 frames, score 0, max score 5
Completed 4611 games, 5911 rewards, 1328566 frames, score 1, max score 5
Completed 4612 games, 5912 rewards, 1328820 frames, score 0, max score 5
Completed 4613 games, 5914 rewards, 1329317 frames, score 1, max score 5
Completed 4614 games, 5915 rewards, 1329525 frames, score 0, max score 5
Completed 4615 games, 5916 rewards, 1329706 frames, score 0, max score 5
Completed 4616 games, 5917 rewards, 1329914 frames, score 0, max score 5
Completed 4617 games, 5918 rewards, 1330122 frames, score 0, max score 5
Completed 4618 games, 5919 rewards, 1330303 frames, score 0, max score 5
Completed 4619 games, 5920 rewards, 1330511 frames, score 0, max score 5
Completed 4620 games, 5922 rewards, 1330974 frames, score 1, max score 5
Completed 4621 games, 5923 rewards, 1331228 frames, score 0, max score 5
Completed 4622 games, 5924 rewards, 1331482 frames, score 0, max score 5
Completed 4623 games, 5925 rewards, 1331690 frames, score 0, max score 5
Completed 4624 games, 5926 rewards, 1331944 frames, score 0, max score 5
Completed 4625 games, 5927 rewards, 1332152 frames, score 0, max score 5
Completed 4626 games, 5928 rewards, 1332333 frames, score 0, max score 5
Completed 4627 games, 5929 rewards, 1332541 frames, score 0, max score 5
Completed 4628 games, 5930 rewards, 1332795 frames, score 0, max score 5
Completed 4629 games, 5931 rewards, 1333003 frames, score 0, max score 5
Completed 4630 games, 5932 rewards, 1333211 frames, score 0, max score 5
Completed 4631 games, 5934 rewards, 1333648 frames, score 1, max score 5
Completed 4632 games, 5935 rewards, 1333829 frames, score 0, max score 5
Completed 4633 games, 5936 rewards, 1334010 frames, score 0, max score 5
Completed 4634 games, 5938 rewards, 1334507 frames, score 1, max score 5
Completed 4635 games, 5940 rewards, 1335109 frames, score 1, max score 5
